MatchKey,Color,Team 1,Team 2,Team 3,Score,Opponents Score,adjustPoints,autoCargoLowerBlue,autoCargoLowerFar,autoCargoLowerNear,autoCargoLowerRed,autoCargoPoints,autoCargoTotal,autoCargoUpperBlue,autoCargoUpperFar,autoCargoUpperNear,autoCargoUpperRed,autoPoints,autoTaxiPoints,cargoBonusRankingPoint,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,foulCount,foulPoints,hangarBonusRankingPoint,matchCargoTotal,quintetAchieved,rp,taxiRobot1,taxiRobot2,taxiRobot3,techFoulCount,teleopCargoLowerBlue,teleopCargoLowerFar,teleopCargoLowerNear,teleopCargoLowerRed,teleopCargoPoints,teleopCargoTotal,teleopCargoUpperBlue,teleopCargoUpperFar,teleopCargoUpperNear,teleopCargoUpperRed,teleopPoints,totalPoints
2022miket_qm52,red,frc5561,frc5234,frc5538,26,37,0,0,1,0,1,4,2,0,0,0,0,8,4,false,6,None,None,Mid,2,0,false,12,false,0,No,Yes,Yes,0,3,1,2,2,12,10,0,0,2,0,18,26
2022miket_qm53,blue,frc8774,frc6548,frc815,40,61,0,1,0,0,0,6,2,0,0,1,0,12,6,false,6,Mid,None,None,3,12,false,9,false,0,Yes,Yes,Yes,0,1,1,2,0,10,7,1,0,2,0,16,40
2022miket_qm53,red,frc5067,frc1506,frc5166,61,40,0,0,1,0,0,18,5,1,1,1,1,24,6,true,0,None,None,None,3,12,false,18,true,3,Yes,Yes,Yes,0,0,0,0,1,25,13,3,5,4,0,25,61
2022miket_qm54,blue,frc5247,frc5114,frc3322,77,56,0,0,0,0,0,16,4,1,0,1,2,20,4,true,25,Mid,Traversal,Low,0,4,true,25,false,4,No,Yes,Yes,0,4,1,3,6,28,21,0,1,5,1,53,77
2022miket_qm54,red,frc494,frc5697,frc4377,56,77,0,0,1,0,0,10,3,0,2,0,0,14,4,false,21,Mid,None,Traversal,1,0,true,14,false,1,Yes,No,Yes,0,0,0,0,1,21,11,1,4,2,3,42,56
2022miket_qm55,blue,frc5260,frc5460,frc4998,70,70,0,0,0,0,0,16,4,1,0,1,2,18,2,true,16,Mid,High,None,0,4,true,22,false,3,No,Yes,No,0,2,1,1,0,32,18,5,5,4,0,48,70
2022miket_qm55,red,frc7192,frc2145,frc27,70,70,0,1,0,0,0,18,5,2,0,1,1,24,6,true,25,Traversal,Mid,Low,1,0,true,20,true,3,Yes,Yes,Yes,0,4,3,2,0,21,15,3,0,1,2,46,70
2022miket_qm56,blue,frc7784,frc8767,frc5538,12,24,0,0,0,0,0,0,0,0,0,0,0,6,6,false,6,None,Mid,None,0,0,false,0,false,0,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,6,12
2022miket_qm56,red,frc5234,frc8774,frc3568,24,12,0,0,0,2,0,4,2,0,0,0,0,10,6,false,6,None,None,Mid,0,0,false,10,false,2,Yes,Yes,Yes,0,2,1,2,3,8,8,0,0,0,0,14,24
2022miket_qm57,blue,frc1506,frc1322,frc4994,65,46,0,0,1,0,0,6,2,0,1,0,0,10,4,true,21,Mid,None,Traversal,0,0,true,20,false,4,Yes,Yes,No,0,1,0,1,0,34,18,4,7,5,0,55,65
2022miket_qm57,red,frc5561,frc6091,frc7202,46,65,0,0,0,1,0,2,1,0,0,0,0,8,6,false,30,Traversal,None,Traversal,0,0,true,7,false,1,Yes,Yes,Yes,0,2,0,1,1,8,6,1,1,0,0,38,46
2022miket_qm58,blue,frc5067,frc5641,frc6610,26,49,0,0,2,1,0,6,3,0,0,0,0,12,6,false,0,None,None,None,0,0,false,17,false,0,Yes,Yes,Yes,0,4,3,3,4,14,14,0,0,0,0,14,26
2022miket_qm58,red,frc6067,frc5084,frc8385,49,26,0,1,1,0,1,10,4,1,0,0,0,14,4,false,21,None,Traversal,Mid,0,0,true,18,false,3,No,Yes,Yes,0,4,5,1,4,14,14,0,0,0,0,35,49
2022miket_qm59,blue,frc3542,frc5260,frc815,29,46,0,0,1,0,1,4,2,0,0,0,0,10,6,false,6,None,Mid,None,0,0,false,12,false,0,Yes,Yes,Yes,0,3,1,2,1,13,10,1,0,1,1,19,29
2022miket_qm59,red,frc8193,frc5114,frc5697,46,29,0,0,0,0,0,20,5,0,3,1,1,24,4,false,10,None,High,None,0,0,false,11,true,2,No,Yes,Yes,0,0,0,0,0,12,6,1,2,3,0,22,46
2022miket_qm6,blue,frc5641,frc7784,frc494,51,32,0,0,0,0,0,4,0,0,0,0,0,10,6,false,15,None,None,Traversal,0,0,false,0,false,2,Yes,Yes,Yes,0,0,0,0,0,26,0,0,0,0,0,41,51
2022miket_qm6,red,frc5260,frc7192,frc5561,32,51,0,0,0,0,0,4,0,0,0,0,0,8,4,false,20,Low,Mid,High,0,0,true,0,false,1,Yes,Yes,No,0,0,0,0,0,4,0,0,0,0,0,24,32
2022miket_qm60,blue,frc5166,frc7784,frc5561,26,83,0,0,1,0,0,2,1,0,0,0,0,6,4,false,16,None,Mid,High,1,0,true,3,false,1,No,Yes,Yes,0,0,0,0,0,4,2,0,1,1,0,20,26
2022miket_qm60,red,frc3568,frc3322,frc1506,83,26,0,0,0,0,1,10,3,1,0,1,0,16,6,true,10,None,Low,Mid,0,4,false,33,false,3,Yes,Yes,Yes,0,1,1,1,4,53,30,3,5,7,8,63,83
2022miket_qm61,blue,frc7192,frc5067,frc4998,16,49,0,1,0,0,1,4,2,0,0,0,0,8,4,false,0,None,None,None,0,0,false,10,false,0,Yes,Yes,No,0,3,0,2,3,8,8,0,0,0,0,8,16
2022miket_qm61,red,frc6610,frc27,frc8385,49,16,0,1,0,0,0,14,4,0,1,0,2,18,4,false,12,None,Mid,Mid,0,0,false,19,false,2,No,Yes,Yes,0,5,2,3,1,19,15,1,1,1,1,31,49
2022miket_qm62,blue,frc8767,frc6091,frc5084,46,49,0,0,1,1,0,4,2,0,0,0,0,10,6,false,21,Mid,None,Traversal,0,0,true,17,false,1,Yes,Yes,Yes,0,3,4,4,4,15,15,0,0,0,0,36,46
2022miket_qm62,red,frc1322,frc5460,frc2145,49,46,0,0,0,0,1,22,6,2,2,0,1,28,6,false,12,Mid,None,Mid,0,0,false,11,true,2,Yes,Yes,Yes,0,0,1,0,0,9,5,2,2,0,0,21,49
2022miket_qm63,blue,frc5538,frc6067,frc5247,22,58,0,0,0,0,0,0,0,0,0,0,0,2,2,false,12,None,Mid,Mid,0,4,false,4,false,0,No,Yes,No,0,1,0,2,1,4,4,0,0,0,0,16,22
2022miket_qm63,red,frc4994,frc494,frc6548,58,22,0,1,0,0,0,10,3,0,1,0,1,16,6,false,21,Mid,Traversal,None,1,0,true,17,false,3,Yes,Yes,Yes,0,2,1,3,1,21,14,4,0,1,2,42,58
2022miket_qm64,blue,frc8193,frc4377,frc7202,31,27,0,0,0,0,0,4,1,0,0,1,0,10,6,false,15,None,None,Traversal,0,0,false,4,false,2,Yes,Yes,Yes,0,0,0,0,0,6,3,0,0,3,0,21,31
2022miket_qm64,red,frc8774,frc3542,frc5641,27,31,0,0,0,0,0,8,2,0,1,1,0,10,2,false,0,None,None,None,0,0,false,19,false,0,No,Yes,No,0,5,6,2,4,17,17,0,0,0,0,17,27
2022miket_qm65,blue,frc5234,frc5166,frc5114,63,16,0,0,0,1,0,10,3,0,1,1,0,16,6,false,21,None,Mid,Traversal,0,4,true,17,false,3,Yes,Yes,Yes,0,1,1,1,3,22,14,5,0,2,1,43,63
2022miket_qm65,red,frc6091,frc5067,frc7784,16,63,0,0,0,2,0,4,2,0,0,0,0,10,6,false,0,None,None,None,1,0,false,8,false,0,Yes,Yes,Yes,0,1,3,2,0,6,6,0,0,0,0,6,16
2022miket_qm66,blue,frc3568,frc1322,frc8385,35,78,0,0,0,1,1,4,2,0,0,0,0,8,4,false,25,Mid,Traversal,Low,0,0,true,4,false,1,Yes,Yes,No,0,0,2,0,0,2,2,0,0,0,0,27,35
2022miket_qm66,red,frc3322,frc6067,frc5460,78,35,0,0,1,0,0,22,6,0,2,2,1,28,6,true,16,Mid,Mid,Low,0,0,true,28,true,4,Yes,Yes,Yes,0,2,4,1,3,34,22,4,2,4,2,50,78
2022miket_qm67,blue,frc27,frc5247,frc4998,45,14,0,1,0,0,0,14,4,2,0,1,0,18,4,true,10,High,None,None,0,0,false,21,false,3,Yes,Yes,No,0,2,4,7,4,17,17,0,0,0,0,27,45
2022miket_qm67,red,frc8193,frc5641,frc815,14,45,0,0,0,0,0,0,0,0,0,0,0,6,6,false,0,None,None,None,0,0,false,7,false,0,Yes,Yes,Yes,0,1,2,2,1,8,7,0,1,0,0,8,14
2022miket_qm68,blue,frc5697,frc4994,frc5538,19,28,0,0,0,0,0,0,0,0,0,0,0,4,4,false,15,None,Traversal,None,1,0,false,0,false,0,Yes,Yes,No,0,0,0,0,0,0,0,0,0,0,0,15,19
2022miket_qm68,red,frc8767,frc8774,frc7192,28,19,0,0,0,0,0,2,0,0,0,0,0,8,6,false,12,Mid,None,Mid,0,4,false,0,false,2,Yes,Yes,Yes,0,0,0,0,0,4,0,0,0,0,0,16,28
2022miket_qm69,blue,frc3542,frc494,frc1506,98,45,0,0,0,0,0,24,6,0,2,2,2,30,6,true,21,None,Traversal,Mid,0,0,true,31,true,4,Yes,Yes,Yes,0,1,1,1,0,47,25,10,6,2,4,68,98
2022miket_qm69,red,frc2145,frc6610,frc7202,45,98,0,0,1,0,0,2,1,0,0,0,0,8,6,false,31,Traversal,Mid,High,0,0,true,7,false,1,Yes,Yes,Yes,0,3,2,0,1,6,6,0,0,0,0,37,45
2022miket_qm7,blue,frc5460,frc6091,frc27,104,27,0,0,1,0,0,14,4,0,0,2,1,20,6,true,21,Mid,None,Traversal,0,20,true,30,false,4,Yes,Yes,Yes,0,3,0,3,3,43,26,4,5,5,3,64,104
2022miket_qm7,red,frc5247,frc8767,frc7202,27,104,0,0,0,0,0,4,1,0,0,1,0,6,2,false,21,None,Mid,Traversal,5,0,true,1,false,1,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,21,27
2022miket_qm70,blue,frc5234,frc4377,frc5260,37,54,0,0,1,0,1,4,2,0,0,0,0,10,6,false,12,None,Mid,Mid,0,0,false,15,false,0,Yes,Yes,Yes,0,4,3,2,2,15,13,0,1,1,0,27,37
2022miket_qm70,red,frc6548,frc5561,frc5084,54,37,0,1,2,1,0,8,4,0,0,0,0,14,6,true,15,Traversal,None,None,0,0,false,27,false,3,Yes,Yes,Yes,0,6,4,4,7,25,23,1,0,1,0,40,54
2022miket_qm8,blue,frc5166,frc6548,frc4377,28,20,0,0,0,1,0,10,3,0,0,0,2,14,4,false,6,Mid,None,None,0,0,false,10,false,2,Yes,No,Yes,0,0,3,0,3,8,7,0,0,0,1,14,28
2022miket_qm8,red,frc1322,frc5538,frc5067,20,28,0,0,0,0,1,2,1,0,0,0,0,8,6,false,10,High,None,None,0,0,false,3,false,0,Yes,Yes,Yes,0,0,2,0,0,2,2,0,0,0,0,12,20
2022miket_qm9,blue,frc7192,frc8385,frc5697,10,33,0,1,0,0,0,2,1,0,0,0,0,4,2,false,0,None,None,None,1,4,false,3,false,0,Yes,No,No,0,0,2,0,0,2,2,0,0,0,0,2,10
2022miket_qm9,red,frc7784,frc3322,frc3542,33,10,0,0,0,0,1,2,1,0,0,0,0,6,4,false,6,None,None,Mid,1,4,false,13,false,2,No,Yes,Yes,0,1,3,0,3,17,12,2,1,0,2,23,33
